rest_close_eye_start,rest_close_eye_start_lsl,rest_close_eye_end,rest_close_eye_end_lsl,rest_open_eye_start,rest_open_eye_start_lsl,rest_open_eye_end,rest_open_eye_end_lsl,event,rating_label,kss_rating,time_sec,lsl_timestamp,stress,frustration,phase,trial,tick_soa_s,is_target_double_jump,responded,rt,n_positions,position_phase,correct,hit,false_alarm,miss,participant,calibration_min,formal_min,ratings_every_min,mack_positions,mack_initial_SOA,mack_target_prob
,,,,,,,,,,,1786,148983.8493047,,,Mackworth_Formal,2302,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1786,148984.5953902,,,Mackworth_Formal,2303,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1787,148985.2126545,,,Mackworth_Formal,2304,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1788,148985.8391842,,,Mackworth_Formal,2305,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1788,148986.4493813,,,Mackworth_Formal,2306,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1789,148987.0567729,,,Mackworth_Formal,2307,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1789,148987.6651169,,,Mackworth_Formal,2308,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1790,148988.2903428,,,Mackworth_Formal,2309,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1791,148988.9603479,,,Mackworth_Formal,2310,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1791,148989.5920577,,,Mackworth_Formal,2311,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1792,148990.3321662,,,Mackworth_Formal,2312,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1793,148990.9476219,,,Mackworth_Formal,2313,0.6035268347522856,1,1,0.5022419999877457,16,2,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1793,148991.6007657,,,Mackworth_Formal,2314,0.6035268347522856,1,1,0.5261344000173267,16,2,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1794,148992.2841296,,,Mackworth_Formal,2315,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1795,148992.8916769,,,Mackworth_Formal,2316,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1795,148993.5486655,,,Mackworth_Formal,2317,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1796,148994.1894351,,,Mackworth_Formal,2318,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1797,148994.8511873,,,Mackworth_Formal,2319,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1797,148995.5850455,,,Mackworth_Formal,2320,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1798,148996.1999578,,,Mackworth_Formal,2321,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1799,148996.9385323,,,Mackworth_Formal,2322,0.6035268347522856,1,1,0.5678747000056319,16,2,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1799,148997.5638062,,,Mackworth_Formal,2323,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1800,148998.191347,,,Mackworth_Formal,2324,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1801,148998.8568796,,,Mackworth_Formal,2325,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1801,148999.4934616,,,Mackworth_Formal,2326,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1802,149000.1605446,,,Mackworth_Formal,2327,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1803,149000.8455186,,,Mackworth_Formal,2328,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1803,149001.4577416,,,Mackworth_Formal,2329,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1804,149002.102026,,,Mackworth_Formal,2330,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1804,149002.7076839,,,Mackworth_Formal,2331,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1805,149003.3183576,,,Mackworth_Formal,2332,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1806,149003.9234789,,,Mackworth_Formal,2333,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1806,149004.5277003,,,Mackworth_Formal,2334,0.6035268347522856,1,1,0.4009753999998793,16,2,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1807,149005.1380626,,,Mackworth_Formal,2335,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1808,149005.7643336,,,Mackworth_Formal,2336,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1808,149006.375769,,,Mackworth_Formal,2337,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1809,149006.9838196,,,Mackworth_Formal,2338,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1809,149007.5942512,,,Mackworth_Formal,2339,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1810,149008.2017647,,,Mackworth_Formal,2340,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1811,149008.8093603,,,Mackworth_Formal,2341,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1811,149009.4242243,,,Mackworth_Formal,2342,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1812,149010.0498782,,,Mackworth_Formal,2343,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1812,149010.6832544,,,Mackworth_Formal,2344,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1813,149011.3882144,,,Mackworth_Formal,2345,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1814,149012.0082656,,,Mackworth_Formal,2346,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1814,149012.7229439,,,Mackworth_Formal,2347,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1815,149013.3816053,,,Mackworth_Formal,2348,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1816,149014.0083595,,,Mackworth_Formal,2349,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1816,149014.6276113,,,Mackworth_Formal,2350,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1817,149015.3011592,,,Mackworth_Formal,2351,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1818,149015.9116873,,,Mackworth_Formal,2352,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1818,149016.5463761,,,Mackworth_Formal,2353,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1819,149017.1636041,,,Mackworth_Formal,2354,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1820,149017.7730299,,,Mackworth_Formal,2355,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1820,149018.435383,,,Mackworth_Formal,2356,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1821,149019.0938575,,,Mackworth_Formal,2357,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1821,149019.7277289,,,Mackworth_Formal,2358,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1822,149020.4636637,,,Mackworth_Formal,2359,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1823,149021.2282412,,,Mackworth_Formal,2360,0.6035268347522856,1,1,0.4813449000066612,16,2,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1824,149021.8402754,,,Mackworth_Formal,2361,0.6035268347522856,1,1,0.6097874999977648,16,2,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,KSS,During,7,1826,149024.3900853,,,,,,,,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,Stress,During,,1831,149029.2696909,3,,,,,,,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,Frustration,During,,1833,149031.7338466,,2,,,,,,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1836,149034.4546932,,,Mackworth_Formal,2362,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1837,149035.1410872,,,Mackworth_Formal,2363,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1838,149035.7888282,,,Mackworth_Formal,2364,0.6035268347522856,1,1,0.46876620000693947,16,2,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1838,149036.4900357,,,Mackworth_Formal,2365,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1839,149037.1664127,,,Mackworth_Formal,2366,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1840,149037.7707275,,,Mackworth_Formal,2367,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1840,149038.3928822,,,Mackworth_Formal,2368,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1841,149039.0277139,,,Mackworth_Formal,2369,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1841,149039.6950641,,,Mackworth_Formal,2370,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1842,149040.3025279,,,Mackworth_Formal,2371,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1843,149040.9790849,,,Mackworth_Formal,2372,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1843,149041.5828653,,,Mackworth_Formal,2373,0.6035268347522856,1,1,0.464266700000735,16,2,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1844,149042.1913458,,,Mackworth_Formal,2374,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1845,149042.7984179,,,Mackworth_Formal,2375,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1845,149043.4071666,,,Mackworth_Formal,2376,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1846,149044.0263621,,,Mackworth_Formal,2377,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1846,149044.7350835,,,Mackworth_Formal,2378,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1847,149045.3730326,,,Mackworth_Formal,2379,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1848,149045.9838203,,,Mackworth_Formal,2380,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1848,149046.6934961,,,Mackworth_Formal,2381,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1849,149047.3679198,,,Mackworth_Formal,2382,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1850,149048.0255928,,,Mackworth_Formal,2383,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1850,149048.7201283,,,Mackworth_Formal,2384,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1851,149049.3621078,,,Mackworth_Formal,2385,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1852,149049.987385,,,Mackworth_Formal,2386,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1852,149050.6290255,,,Mackworth_Formal,2387,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1853,149051.2425161,,,Mackworth_Formal,2388,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1854,149051.8611098,,,Mackworth_Formal,2389,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1854,149052.498557,,,Mackworth_Formal,2390,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1855,149053.1597015,,,Mackworth_Formal,2391,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1856,149053.8763563,,,Mackworth_Formal,2392,0.6035268347522856,1,1,0.4636766999901738,16,2,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1856,149054.5011555,,,Mackworth_Formal,2393,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1857,149055.1511869,,,Mackworth_Formal,2394,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1858,149055.7621041,,,Mackworth_Formal,2395,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1858,149056.3802087,,,Mackworth_Formal,2396,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1859,149056.987246,,,Mackworth_Formal,2397,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1859,149057.5954069,,,Mackworth_Formal,2398,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1860,149058.23992,,,Mackworth_Formal,2399,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1861,149058.8560167,,,Mackworth_Formal,2400,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1861,149059.5304512,,,Mackworth_Formal,2401,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1862,149060.2115311,,,Mackworth_Formal,2402,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1863,149060.8569525,,,Mackworth_Formal,2403,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1863,149061.4931524,,,Mackworth_Formal,2404,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1864,149062.1227431,,,Mackworth_Formal,2405,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1864,149062.7414825,,,Mackworth_Formal,2406,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1865,149063.4707404,,,Mackworth_Formal,2407,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1866,149064.0766295,,,Mackworth_Formal,2408,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1867,149064.820042,,,Mackworth_Formal,2409,0.6035268347522856,1,1,0.5012248000130057,16,2,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1867,149065.4650178,,,Mackworth_Formal,2410,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1868,149066.2035447,,,Mackworth_Formal,2411,0.6035268347522856,1,1,0.5818436000263318,16,2,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1869,149066.944129,,,Mackworth_Formal,2412,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1869,149067.5482772,,,Mackworth_Formal,2413,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1870,149068.2037262,,,Mackworth_Formal,2414,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1871,149068.843241,,,Mackworth_Formal,2415,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1871,149069.5054845,,,Mackworth_Formal,2416,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1872,149070.1419862,,,Mackworth_Formal,2417,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1873,149070.7913223,,,Mackworth_Formal,2418,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1873,149071.3955929,,,Mackworth_Formal,2419,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1874,149072.1087052,,,Mackworth_Formal,2420,0.6035268347522856,1,1,0.4745028000033926,16,2,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1874,149072.718664,,,Mackworth_Formal,2421,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1875,149073.3389874,,,Mackworth_Formal,2422,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1876,149073.9786695,,,Mackworth_Formal,2423,0.6035268347522856,1,1,0.4706212999881245,16,2,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1876,149074.5874717,,,Mackworth_Formal,2424,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1877,149075.2868606,,,Mackworth_Formal,2425,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1878,149075.9403531,,,Mackworth_Formal,2426,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1878,149076.555869,,,Mackworth_Formal,2427,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1879,149077.2305296,,,Mackworth_Formal,2428,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1880,149077.869633,,,Mackworth_Formal,2429,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1880,149078.6246117,,,Mackworth_Formal,2430,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1881,149079.3339985,,,Mackworth_Formal,2431,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1882,149079.9782648,,,Mackworth_Formal,2432,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1882,149080.5859662,,,Mackworth_Formal,2433,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1883,149081.2110646,,,Mackworth_Formal,2434,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1884,149081.8708093,,,Mackworth_Formal,2435,0.6035268347522856,1,1,0.4916840000078082,16,2,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1884,149082.588283,,,Mackworth_Formal,2436,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1885,149083.2053189,,,Mackworth_Formal,2437,0.6035268347522856,1,1,0.43391009999322705,16,2,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1886,149083.8613435,,,Mackworth_Formal,2438,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1886,149084.4937043,,,Mackworth_Formal,2439,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1887,149085.1259686,,,Mackworth_Formal,2440,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1888,149085.7939876,,,Mackworth_Formal,2441,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1888,149086.4508896,,,Mackworth_Formal,2442,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1889,149087.058972,,,Mackworth_Formal,2443,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1889,149087.6627043,,,Mackworth_Formal,2444,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1890,149088.2875597,,,Mackworth_Formal,2445,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1891,149088.926315,,,Mackworth_Formal,2446,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1891,149089.6183977,,,Mackworth_Formal,2447,0.6035268347522856,1,1,0.43261509999865666,16,2,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1892,149090.3024979,,,Mackworth_Formal,2448,0.6035268347522856,1,1,0.46762609999859706,16,2,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1893,149090.9607053,,,Mackworth_Formal,2449,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1893,149091.5778516,,,Mackworth_Formal,2450,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1894,149092.1948063,,,Mackworth_Formal,2451,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1895,149092.8256371,,,Mackworth_Formal,2452,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1895,149093.4609484,,,Mackworth_Formal,2453,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1896,149094.0717468,,,Mackworth_Formal,2454,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1896,149094.6793981,,,Mackworth_Formal,2455,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1897,149095.3298529,,,Mackworth_Formal,2456,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1898,149096.006559,,,Mackworth_Formal,2457,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1899,149097.1680288,,,Mackworth_Formal,2458,0.6035268347522856,0,1,0.4851615000225138,16,2,0,0,1,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1900,149097.8706209,,,Mackworth_Formal,2459,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1900,149098.5496289,,,Mackworth_Formal,2460,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,1901,149099.2524828,,,Mackworth_Formal,2461,0.6035268347522856,0,0,,16,2,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
